run,epoch,loss,train_auprc,valid_auprc,valid_auc,best_epoch,gap_train_valid
11.08_S10_clean_seed20260722,88,0.216,0.9691,0.8451,0.9431,82,0.124
11.08_S10_clean_seed20260722,89,0.2032,0.9696,0.845,0.9429,82,0.12460000000000004
11.08_S10_clean_seed20260722,90,0.1959,0.9698,0.8456,0.943,90,0.12419999999999998
11.08_S10_clean_seed20260722,91,0.2053,0.9706,0.8376,0.9421,90,0.133
11.08_S10_clean_seed20260722,92,0.1882,0.9709,0.8355,0.9412,90,0.13539999999999996
11.08_S10_clean_seed20260722,93,0.186,0.9708,0.8371,0.9409,90,0.13370000000000004
11.08_S10_clean_seed20260722,94,0.1965,0.9706,0.8426,0.941,90,0.128
11.08_S10_clean_seed20260722,95,0.1907,0.9709,0.8407,0.9406,90,0.13019999999999998
11.08_S10_clean_seed20260722,96,0.1931,0.9715,0.8417,0.9412,90,0.12980000000000003
11.08_S10_clean_seed20260722,97,0.1938,0.9719,0.8416,0.9415,90,0.13029999999999997
11.08_S10_clean_seed20260722,98,0.192,0.9718,0.8415,0.9417,90,0.13029999999999997
11.08_S10_clean_seed20260722,99,0.1812,0.9718,0.8432,0.9419,90,0.12860000000000005
11.08_S10_clean_seed20260722,100,0.1892,0.9721,0.8426,0.9415,90,0.12949999999999995
11.08_S10_clean_seed20260722,101,0.1943,0.9725,0.8408,0.9418,90,0.13170000000000004
11.08_S10_clean_seed20260722,102,0.1857,0.9731,0.845,0.9424,90,0.1281
11.08_S10_clean_seed20260722,103,0.1785,0.9732,0.8484,0.943,103,0.12479999999999991
11.08_S10_clean_seed20260722,104,0.1839,0.9734,0.8476,0.9435,103,0.12580000000000002
11.08_S10_clean_seed20260722,105,0.1914,0.9737,0.8435,0.9436,103,0.13019999999999998
11.08_S10_clean_seed20260722,106,0.1854,0.974,0.845,0.9438,103,0.129
11.08_S10_clean_seed20260722,107,0.1651,0.9741,0.846,0.9445,103,0.1281
11.08_S10_clean_seed20260722,108,0.1842,0.9742,0.8518,0.9452,108,0.12239999999999995
11.08_S10_clean_seed20260722,109,0.1755,0.9739,0.8534,0.946,109,0.12049999999999994
11.08_S10_clean_seed20260722,110,0.1634,0.9737,0.8507,0.9461,109,0.123
11.08_S10_clean_seed20260722,111,0.1789,0.9737,0.8532,0.9464,109,0.12050000000000005
11.08_S10_clean_seed20260722,112,0.1755,0.9742,0.855,0.9469,112,0.11919999999999997
11.08_S10_clean_seed20260722,113,0.188,0.9744,0.8591,0.947,113,0.11530000000000007
11.08_S10_clean_seed20260722,114,0.167,0.9743,0.8611,0.9472,114,0.11320000000000008
11.08_S10_clean_seed20260722,115,0.1911,0.9742,0.8609,0.9475,114,0.11329999999999996
11.08_S10_clean_seed20260722,116,0.1775,0.9746,0.864,0.9483,116,0.11060000000000003
11.08_S10_clean_seed20260722,117,0.1609,0.9739,0.8625,0.9488,116,0.11139999999999994
11.08_S10_clean_seed20260722,118,0.1762,0.9733,0.863,0.9484,116,0.11030000000000006
11.08_S10_clean_seed20260722,119,0.1591,0.9735,0.864,0.9485,119,0.10950000000000004
11.08_S10_clean_seed20260722,120,0.1715,0.9739,0.864,0.9479,119,0.1099
11.08_S10_clean_seed20260722,121,0.1648,0.9743,0.8619,0.9473,119,0.11240000000000006
11.08_S10_clean_seed20260722,122,0.1806,0.9748,0.8617,0.9473,119,0.11309999999999998
11.08_S10_clean_seed20260722,123,0.1637,0.9751,0.8615,0.9475,119,0.11359999999999992
11.08_S10_clean_seed20260722,124,0.1607,0.9754,0.8618,0.948,119,0.11360000000000003
11.08_S10_clean_seed20260722,125,0.1715,0.9761,0.8603,0.9479,119,0.11580000000000001
11.08_S10_clean_seed20260722,126,0.1578,0.9768,0.8595,0.9473,119,0.11729999999999996
11.08_S10_clean_seed20260722,127,0.1649,0.9771,0.8584,0.948,119,0.11869999999999992
11.08_S10_clean_seed20260722,128,0.1565,0.9775,0.8584,0.9482,119,0.11909999999999998
11.08_S10_clean_seed20260722,129,0.1468,0.978,0.8596,0.9488,119,0.11839999999999995
11.08_S10_clean_seed20260722,130,0.1565,0.9783,0.8593,0.9487,119,0.119
11.08_S10_clean_seed20260722,131,0.1531,0.9782,0.861,0.9496,119,0.11719999999999997
11.08_S10_clean_seed20260722,132,0.1668,0.9785,0.8625,0.9503,119,0.11599999999999999
11.08_S10_clean_seed20260722,133,0.1621,0.9788,0.8642,0.9506,133,0.11460000000000004
11.08_S10_clean_seed20260722,134,0.1597,0.9792,0.8718,0.9516,134,0.10739999999999994
11.08_S10_clean_seed20260722,135,0.1572,0.9796,0.8721,0.9518,135,0.10750000000000004
11.08_S10_clean_seed20260722,136,0.1536,0.9801,0.8778,0.9523,136,0.10229999999999995
11.08_S10_clean_seed20260722,137,0.1423,0.9804,0.8785,0.9526,137,0.1019000000000001
11.08_S10_clean_seed20260722,138,0.1873,0.9808,0.8817,0.9531,138,0.09909999999999997
11.08_S10_clean_seed20260722,139,0.1606,0.9811,0.8804,0.9527,138,0.10070000000000001
11.08_S10_clean_seed20260722,140,0.1704,0.9817,0.8803,0.9529,138,0.10140000000000005
11.08_S10_clean_seed20260722,141,0.1441,0.9821,0.8819,0.9531,141,0.10019999999999996
11.08_S10_clean_seed20260722,142,0.147,0.9823,0.8842,0.9539,142,0.09809999999999997
11.08_S10_clean_seed20260722,143,0.1508,0.9823,0.8824,0.9543,142,0.09989999999999999
11.08_S10_clean_seed20260722,144,0.1438,0.9818,0.8834,0.955,142,0.09840000000000004
11.08_S10_clean_seed20260722,145,0.1675,0.9819,0.8837,0.9552,142,0.09819999999999995
11.08_S10_clean_seed20260722,146,0.1673,0.9824,0.8909,0.9554,146,0.09150000000000003
11.08_S10_clean_seed20260722,147,0.1489,0.9824,0.8967,0.9557,147,0.0857
11.08_S10_clean_seed20260722,148,0.1519,0.9829,0.8991,0.9561,148,0.08379999999999999
11.08_S10_clean_seed20260722,149,0.1424,0.9832,0.8996,0.9556,149,0.08360000000000001
11.08_S10_clean_seed20260722,150,0.1545,0.9835,0.8996,0.9555,149,0.08390000000000009
11.08_S10_clean_seed20260722,151,0.1463,0.9835,0.8998,0.9552,151,0.0837
11.08_S10_clean_seed20260722,152,0.1463,0.9833,0.9001,0.9548,152,0.08319999999999994
11.08_S10_clean_seed20260722,153,0.1553,0.9832,0.9011,0.9549,153,0.08209999999999995
11.08_S10_clean_seed20260722,154,0.1488,0.9835,0.9018,0.9545,154,0.0817
11.08_S10_clean_seed20260722,155,0.1587,0.9836,0.9019,0.9544,155,0.0817
11.08_S10_clean_seed20260722,156,0.1451,0.9839,0.9018,0.9545,155,0.08209999999999995
11.08_S10_clean_seed20260722,157,0.1496,0.9838,0.9026,0.9548,157,0.08120000000000005
11.08_S10_clean_seed20260722,158,0.1505,0.9836,0.9026,0.9555,158,0.08100000000000007
11.08_S10_clean_seed20260722,159,0.153,0.9835,0.9023,0.9555,158,0.08120000000000005
11.08_S10_clean_seed20260722,160,0.1707,0.9836,0.9039,0.9554,160,0.0797
11.08_S10_clean_seed20260722,161,0.1306,0.9842,0.9081,0.9557,161,0.07609999999999995
11.08_S10_clean_seed20260722,162,0.1258,0.984,0.9097,0.9556,162,0.07430000000000003
11.08_S10_clean_seed20260722,163,0.1413,0.984,0.9124,0.956,163,0.0716
11.08_S10_clean_seed20260722,164,0.1584,0.984,0.9142,0.9567,164,0.06979999999999997
11.08_S10_clean_seed20260722,165,0.1309,0.9841,0.9159,0.9574,165,0.06819999999999993
11.08_S10_clean_seed20260722,166,0.1499,0.9842,0.915,0.9571,165,0.06919999999999993
11.08_S10_clean_seed20260722,167,0.1337,0.9841,0.9107,0.957,165,0.07340000000000002
11.08_S10_clean_seed20260722,168,0.156,0.9843,0.912,0.9579,165,0.07229999999999992
11.08_S10_clean_seed20260722,169,0.1349,0.9848,0.9132,0.9582,165,0.0716
11.08_S10_clean_seed20260722,170,0.1432,0.9854,0.9088,0.9576,165,0.0766
11.08_S10_clean_seed20260722,171,0.1393,0.9853,0.9081,0.9579,165,0.07719999999999994
11.08_S10_clean_seed20260722,172,0.1358,0.9855,0.9062,0.9579,165,0.07930000000000004
11.08_S10_clean_seed20260722,173,0.1314,0.9857,0.9072,0.958,165,0.07850000000000001
11.08_S10_clean_seed20260722,174,0.1355,0.986,0.9073,0.9579,165,0.07869999999999999
11.08_S10_clean_seed20260722,175,0.1323,0.986,0.9062,0.9581,165,0.07979999999999998
11.08_S10_clean_seed20260722,176,0.122,0.9863,0.9042,0.9571,165,0.08209999999999995
11.08_S10_clean_seed20260722,177,0.1286,0.9867,0.9054,0.9574,165,0.08130000000000004
11.08_S10_clean_seed20260722,178,0.1247,0.9871,0.9057,0.9571,165,0.08140000000000003
11.08_S10_clean_seed20260722,179,0.1295,0.9874,0.9028,0.9568,165,0.08460000000000001
11.08_S10_clean_seed20260722,180,0.1231,0.9874,0.9026,0.9572,165,0.0848000000000001
11.08_S10_clean_seed20260722,181,0.1147,0.9873,0.9002,0.9576,165,0.08709999999999996
11.08_S10_clean_seed20260722,182,0.1256,0.9877,0.9037,0.9581,165,0.08400000000000007
11.08_S10_clean_seed20260722,183,0.1362,0.9879,0.9048,0.9585,165,0.08309999999999995
11.08_S10_clean_seed20260722,184,0.1193,0.9879,0.9031,0.9582,165,0.08479999999999999
11.08_S10_clean_seed20260722,185,0.1223,0.9879,0.9017,0.9583,165,0.08620000000000005
11.08_S10_clean_seed20260722,186,0.1153,0.988,0.9024,0.9583,165,0.08560000000000001
11.08_S10_clean_seed20260722,187,0.1252,0.9882,0.9029,0.9582,165,0.08529999999999993
11.08_S10_clean_seed20260722,188,0.1329,0.9884,0.9027,0.958,165,0.0857
11.08_S10_clean_seed20260722,189,0.1327,0.9889,0.9047,0.958,165,0.08420000000000005
11.08_S10_clean_seed20260722,190,0.1133,0.9893,0.904,0.9577,165,0.08529999999999993
11.08_S10_clean_seed20260722,191,0.14,0.9897,0.9056,0.9572,165,0.08410000000000006
11.08_S10_clean_seed20260722,192,0.1309,0.9899,0.9072,0.9572,165,0.0827
11.08_S10_clean_seed20260722,193,0.1346,0.9901,0.9058,0.9567,165,0.08429999999999993
11.08_S10_clean_seed20260722,194,0.1307,0.9902,0.907,0.9575,165,0.08319999999999994
11.08_S10_clean_seed20260722,195,0.121,0.9899,0.9084,0.9578,165,0.08150000000000002
11.08_S10_clean_seed20260722,196,0.129,0.9891,0.9109,0.9586,165,0.07819999999999994
11.08_S10_clean_seed20260722,197,0.1178,0.9887,0.913,0.9589,165,0.07569999999999999
11.08_S10_clean_seed20260722,198,0.1154,0.9888,0.9137,0.9594,165,0.07510000000000006
11.08_S10_clean_seed20260722,199,0.1345,0.9892,0.9148,0.9601,165,0.07440000000000002
11.08_S10_clean_seed20260722,200,0.122,0.99,0.9174,0.9603,200,0.0726
11.08_S10_clean_seed20260723,1,1.0614,0.4022,0.3678,0.6379,1,0.034399999999999986
11.08_S10_clean_seed20260723,2,1.0312,0.5307,0.4701,0.694,2,0.06059999999999993
11.08_S10_clean_seed20260723,3,1.0234,0.5447,0.4709,0.7121,3,0.07379999999999998
11.08_S10_clean_seed20260723,4,1.0104,0.5553,0.4887,0.7225,4,0.06659999999999999
11.08_S10_clean_seed20260723,5,0.9866,0.5713,0.4882,0.7278,4,0.08310000000000001
11.08_S10_clean_seed20260723,6,0.9762,0.5803,0.5068,0.7297,6,0.07350000000000001
11.08_S10_clean_seed20260723,7,0.9557,0.5836,0.5159,0.7339,7,0.06769999999999998
11.08_S10_clean_seed20260723,8,0.9549,0.5866,0.5189,0.7387,8,0.06769999999999998
11.08_S10_clean_seed20260723,9,0.9323,0.5945,0.5252,0.7435,9,0.06930000000000003
11.08_S10_clean_seed20260723,10,0.9407,0.6015,0.5266,0.748,10,0.07490000000000008
11.08_S10_clean_seed20260723,11,0.9236,0.6072,0.5288,0.7516,11,0.07839999999999991
11.08_S10_clean_seed20260723,12,0.9077,0.6168,0.5344,0.7603,12,0.08240000000000003
11.08_S10_clean_seed20260723,13,0.9215,0.6282,0.5418,0.7665,13,0.08640000000000003
11.08_S10_clean_seed20260723,14,0.8963,0.636,0.5505,0.7782,14,0.08550000000000002
11.08_S10_clean_seed20260723,15,0.8765,0.6418,0.5569,0.7922,15,0.08490000000000009
11.08_S10_clean_seed20260723,16,0.8716,0.6512,0.5699,0.8037,16,0.08130000000000004
11.08_S10_clean_seed20260723,17,0.8849,0.6623,0.5806,0.8129,17,0.0817
11.08_S10_clean_seed20260723,18,0.8721,0.6759,0.5902,0.8218,18,0.0857
11.08_S10_clean_seed20260723,19,0.8428,0.6886,0.6041,0.8328,19,0.08450000000000002
11.08_S10_clean_seed20260723,20,0.8443,0.6997,0.6148,0.843,20,0.08489999999999998
11.08_S10_clean_seed20260723,21,0.8248,0.7093,0.6203,0.8471,21,0.08900000000000008
11.08_S10_clean_seed20260723,22,0.8099,0.7162,0.6245,0.8521,22,0.09169999999999989
11.08_S10_clean_seed20260723,23,0.785,0.7234,0.6277,0.8566,23,0.09570000000000001
11.08_S10_clean_seed20260723,24,0.796,0.7315,0.6284,0.8591,24,0.10310000000000008
11.08_S10_clean_seed20260723,25,0.7699,0.7436,0.6353,0.863,25,0.10830000000000006
11.08_S10_clean_seed20260723,26,0.7454,0.7559,0.6446,0.8668,26,0.11130000000000007
11.08_S10_clean_seed20260723,27,0.7459,0.767,0.6526,0.8711,27,0.11440000000000006
11.08_S10_clean_seed20260723,28,0.7243,0.7792,0.663,0.8772,28,0.11619999999999997
11.08_S10_clean_seed20260723,29,0.6993,0.7937,0.676,0.8846,29,0.11769999999999992
11.08_S10_clean_seed20260723,30,0.6858,0.809,0.6864,0.8905,30,0.12260000000000004
11.08_S10_clean_seed20260723,31,0.6509,0.8241,0.6967,0.8962,31,0.12740000000000007
11.08_S10_clean_seed20260723,32,0.6535,0.8372,0.7072,0.9005,32,0.13
11.08_S10_clean_seed20260723,33,0.6185,0.8489,0.7191,0.9037,33,0.12980000000000003
11.08_S10_clean_seed20260723,34,0.6012,0.8604,0.7255,0.9056,34,0.13490000000000002
11.08_S10_clean_seed20260723,35,0.6025,0.8698,0.7288,0.9057,35,0.14100000000000001
11.08_S10_clean_seed20260723,36,0.5659,0.8764,0.7324,0.9066,36,0.1439999999999999
11.08_S10_clean_seed20260723,37,0.5493,0.8842,0.7356,0.9075,37,0.14859999999999995
11.08_S10_clean_seed20260723,38,0.5164,0.8916,0.7357,0.9082,38,0.15589999999999993
11.08_S10_clean_seed20260723,39,0.5077,0.8973,0.7384,0.9091,39,0.15890000000000004
11.08_S10_clean_seed20260723,40,0.5085,0.903,0.7433,0.9094,40,0.15970000000000006
11.08_S10_clean_seed20260723,41,0.4985,0.9078,0.7459,0.91,41,0.16190000000000004
11.08_S10_clean_seed20260723,42,0.4732,0.9111,0.7528,0.912,42,0.1583
11.08_S10_clean_seed20260723,43,0.4697,0.9155,0.7582,0.9134,43,0.1573
11.08_S10_clean_seed20260723,44,0.4385,0.9181,0.7595,0.9138,44,0.15860000000000007
11.08_S10_clean_seed20260723,45,0.4227,0.9195,0.774,0.9149,45,0.14549999999999996
11.08_S10_clean_seed20260723,46,0.4187,0.9197,0.7769,0.9166,46,0.14279999999999993
11.08_S10_clean_seed20260723,47,0.412,0.9214,0.7806,0.9188,47,0.14080000000000004
11.08_S10_clean_seed20260723,48,0.3862,0.9229,0.7852,0.9214,48,0.13770000000000004
11.08_S10_clean_seed20260723,49,0.3762,0.926,0.791,0.925,49,0.135
11.08_S10_clean_seed20260723,50,0.3706,0.9285,0.7956,0.9272,50,0.13290000000000002
11.08_S10_clean_seed20260723,51,0.3752,0.9297,0.7993,0.9284,51,0.13039999999999996
11.08_S10_clean_seed20260723,52,0.342,0.9305,0.8023,0.9293,52,0.12819999999999998
11.08_S10_clean_seed20260723,53,0.3356,0.9325,0.807,0.9302,53,0.12549999999999994
11.08_S10_clean_seed20260723,54,0.3231,0.9335,0.8106,0.9313,54,0.12290000000000001
11.08_S10_clean_seed20260723,55,0.3057,0.9352,0.8169,0.9341,55,0.11830000000000007
11.08_S10_clean_seed20260723,56,0.2858,0.9374,0.8198,0.9351,56,0.11760000000000004
11.08_S10_clean_seed20260723,57,0.3245,0.9381,0.8197,0.9358,56,0.11840000000000006
11.08_S10_clean_seed20260723,58,0.3074,0.939,0.8223,0.9375,58,0.11669999999999991
11.08_S10_clean_seed20260723,59,0.2953,0.9414,0.8276,0.9388,59,0.11380000000000001
11.08_S10_clean_seed20260723,60,0.3085,0.9432,0.8211,0.9395,59,0.12209999999999999
11.08_S10_clean_seed20260723,61,0.2702,0.9446,0.8263,0.9394,59,0.11829999999999996
11.08_S10_clean_seed20260723,62,0.2711,0.9452,0.8218,0.9394,59,0.12340000000000007
11.08_S10_clean_seed20260723,63,0.3097,0.9447,0.8229,0.9402,59,0.12180000000000002
11.08_S10_clean_seed20260723,64,0.2819,0.9443,0.8248,0.9407,59,0.11950000000000005
11.08_S10_clean_seed20260723,65,0.2918,0.9456,0.8304,0.9405,65,0.11519999999999997
11.08_S10_clean_seed20260723,66,0.2621,0.9463,0.8315,0.9401,66,0.11480000000000001
11.08_S10_clean_seed20260723,67,0.2661,0.9472,0.8338,0.9404,67,0.11340000000000006
11.08_S10_clean_seed20260723,68,0.2619,0.9477,0.8331,0.9399,67,0.11460000000000004
11.08_S10_clean_seed20260723,69,0.2537,0.9488,0.8421,0.9405,69,0.10670000000000002
11.08_S10_clean_seed20260723,70,0.2361,0.9502,0.838,0.9406,69,0.11220000000000008
11.08_S10_clean_seed20260723,71,0.2466,0.9508,0.836,0.9406,69,0.11480000000000001
11.08_S10_clean_seed20260723,72,0.2498,0.9516,0.838,0.9413,69,0.11360000000000003
11.08_S10_clean_seed20260723,73,0.2193,0.9519,0.8374,0.9405,69,0.11449999999999994
11.08_S10_clean_seed20260723,74,0.2632,0.9522,0.8387,0.9407,69,0.11350000000000005
11.08_S10_clean_seed20260723,75,0.2347,0.9531,0.8384,0.9412,69,0.11469999999999991
11.08_S10_clean_seed20260723,76,0.2467,0.954,0.8419,0.9417,69,0.11209999999999998
11.08_S10_clean_seed20260723,77,0.2322,0.9542,0.8429,0.9427,77,0.11130000000000007
11.08_S10_clean_seed20260723,78,0.2335,0.9545,0.8438,0.9428,78,0.11070000000000002
11.08_S10_clean_seed20260723,79,0.2103,0.9545,0.853,0.9442,79,0.10150000000000003
11.08_S10_clean_seed20260723,80,0.206,0.9547,0.8568,0.9458,80,0.09789999999999999
11.08_S10_clean_seed20260723,81,0.2323,0.9556,0.8599,0.946,81,0.09570000000000001
11.08_S10_clean_seed20260723,82,0.2367,0.9567,0.8592,0.9462,81,0.09750000000000003
11.08_S10_clean_seed20260723,83,0.2118,0.957,0.858,0.9457,81,0.09899999999999998
11.08_S10_clean_seed20260723,84,0.2209,0.957,0.8596,0.9459,81,0.09739999999999993
11.08_S10_clean_seed20260723,85,0.2143,0.957,0.8592,0.9459,81,0.0978
11.08_S10_clean_seed20260723,86,0.2221,0.9574,0.8618,0.9466,86,0.09560000000000002
11.08_S10_clean_seed20260723,87,0.2237,0.9581,0.8648,0.9471,87,0.09329999999999994
11.08_S10_clean_seed20260723,88,0.2116,0.9583,0.8655,0.9472,88,0.0928
11.08_S10_clean_seed20260723,89,0.2188,0.9591,0.8665,0.9477,89,0.0925999999999999
11.08_S10_clean_seed20260723,90,0.2173,0.9594,0.8638,0.9469,89,0.09560000000000002
11.08_S10_clean_seed20260723,91,0.2244,0.9601,0.8633,0.9469,89,0.0968
11.08_S10_clean_seed20260723,92,0.2059,0.9596,0.8641,0.9474,89,0.09550000000000003
11.08_S10_clean_seed20260723,93,0.1925,0.9592,0.8708,0.9482,93,0.08840000000000003
11.08_S10_clean_seed20260723,94,0.2102,0.96,0.8736,0.9482,94,0.08639999999999992
11.08_S10_clean_seed20260723,95,0.2132,0.9609,0.8725,0.9481,94,0.08839999999999992
11.08_S10_clean_seed20260723,96,0.1732,0.9609,0.8738,0.9483,96,0.08709999999999996
11.08_S10_clean_seed20260723,97,0.195,0.9618,0.8711,0.9482,96,0.0907
11.08_S10_clean_seed20260723,98,0.2069,0.9614,0.8712,0.9481,96,0.09020000000000006
11.08_S10_clean_seed20260723,99,0.1862,0.9614,0.876,0.9488,99,0.08540000000000003
11.08_S10_clean_seed20260723,100,0.1838,0.9616,0.8797,0.9494,100,0.08189999999999997
11.08_S10_clean_seed20260723,101,0.19,0.9622,0.8801,0.9499,101,0.08210000000000006
11.08_S10_clean_seed20260723,102,0.1854,0.9624,0.8815,0.9504,102,0.08090000000000008
11.08_S10_clean_seed20260723,103,0.1973,0.9626,0.8822,0.9507,103,0.08040000000000003
11.08_S10_clean_seed20260723,104,0.201,0.9627,0.8831,0.9517,104,0.0796
11.08_S10_clean_seed20260723,105,0.1701,0.9628,0.8811,0.9506,104,0.0817
11.08_S10_clean_seed20260723,106,0.1795,0.9624,0.881,0.9506,104,0.08140000000000003
11.08_S10_clean_seed20260723,107,0.1878,0.9624,0.8803,0.951,104,0.08210000000000006
11.08_S10_clean_seed20260723,108,0.1642,0.9629,0.8818,0.952,104,0.08109999999999995
11.08_S10_clean_seed20260723,109,0.1847,0.9635,0.8827,0.9518,104,0.08079999999999998
11.08_S10_clean_seed20260723,110,0.1738,0.9645,0.8819,0.952,104,0.0826
11.08_S10_clean_seed20260723,111,0.1953,0.9647,0.8837,0.9522,111,0.08099999999999996
11.08_S10_clean_seed20260723,112,0.1725,0.9651,0.8823,0.9521,111,0.08279999999999998
11.08_S10_clean_seed20260723,113,0.1785,0.9645,0.8825,0.9523,111,0.08200000000000007
11.08_S10_clean_seed20260723,114,0.1771,0.9647,0.883,0.9528,111,0.0817
11.08_S10_clean_seed20260723,115,0.1776,0.965,0.8826,0.9527,111,0.08239999999999992
11.08_S10_clean_seed20260723,116,0.1649,0.9654,0.8799,0.9525,111,0.08550000000000002
11.08_S10_clean_seed20260723,117,0.1753,0.9659,0.8798,0.9524,111,0.08609999999999995
11.08_S10_clean_seed20260723,118,0.1803,0.9669,0.8833,0.9531,111,0.08360000000000001
11.08_S10_clean_seed20260723,119,0.1809,0.968,0.8835,0.9529,111,0.08450000000000002
11.08_S10_clean_seed20260723,120,0.1594,0.9673,0.8848,0.9535,120,0.08250000000000002
11.08_S10_clean_seed20260723,121,0.1598,0.9672,0.884,0.9534,120,0.08319999999999994
11.08_S10_clean_seed20260723,122,0.161,0.9674,0.886,0.9538,122,0.08140000000000003
11.08_S10_clean_seed20260723,123,0.1612,0.9676,0.8857,0.9536,122,0.08189999999999997
11.08_S10_clean_seed20260723,124,0.1467,0.9679,0.8864,0.9538,124,0.08150000000000002
11.08_S10_clean_seed20260723,125,0.1701,0.9682,0.8843,0.9535,124,0.08389999999999997
11.08_S10_clean_seed20260723,126,0.1712,0.9687,0.8832,0.9531,124,0.08550000000000002
11.08_S10_clean_seed20260723,127,0.1549,0.9689,0.8841,0.9531,124,0.08479999999999999
11.08_S10_clean_seed20260723,128,0.1602,0.9692,0.8852,0.9532,124,0.08399999999999996
11.08_S10_clean_seed20260723,129,0.1634,0.9694,0.8862,0.9532,124,0.08320000000000005
11.08_S10_clean_seed20260723,130,0.1516,0.9697,0.8865,0.9529,130,0.08320000000000005
11.08_S10_clean_seed20260723,131,0.1573,0.97,0.8881,0.9531,131,0.08189999999999997
11.08_S10_clean_seed20260723,132,0.1574,0.9704,0.8884,0.9533,132,0.08200000000000007
11.08_S10_clean_seed20260723,133,0.1691,0.9713,0.8897,0.9532,133,0.0816
11.08_S10_clean_seed20260723,134,0.1576,0.9717,0.8915,0.9534,134,0.08020000000000005
11.08_S10_clean_seed20260723,135,0.1521,0.9722,0.8912,0.9532,134,0.08099999999999996
11.08_S10_clean_seed20260723,136,0.1602,0.9723,0.8917,0.9535,136,0.0806
11.08_S10_clean_seed20260723,137,0.1529,0.9723,0.8918,0.9537,137,0.08050000000000002
11.08_S10_clean_seed20260723,138,0.1493,0.9719,0.8916,0.9537,137,0.08030000000000004
11.08_S10_clean_seed20260723,139,0.1584,0.972,0.8891,0.9527,137,0.08289999999999997
11.08_S10_clean_seed20260723,140,0.1427,0.9732,0.8897,0.9529,137,0.08349999999999991
11.08_S10_clean_seed20260723,141,0.1629,0.9744,0.8911,0.9535,137,0.08330000000000004
11.08_S10_clean_seed20260723,142,0.1473,0.9753,0.8924,0.954,142,0.08289999999999997
11.08_S10_clean_seed20260723,143,0.1626,0.9758,0.8925,0.9536,143,0.08330000000000004
11.08_S10_clean_seed20260723,144,0.161,0.9761,0.8924,0.9534,143,0.0837
11.08_S10_clean_seed20260723,145,0.1625,0.9768,0.8925,0.9537,143,0.08430000000000004
